Datat,Label
-31.11,Notstressed
-27.11,Notstressed
-21.58,Notstressed
-15.15,Notstressed
-8.62,Notstressed
-2.69,Notstressed
2.18,Notstressed
5.89,Notstressed
8.55,Notstressed
10.38,Notstressed
11.57,Notstressed
12.25,Notstressed
12.43,Notstressed
12.16,Notstressed
11.56,Notstressed
10.82,Notstressed
10.2,Notstressed
9.93,Notstressed
10.1,Notstressed
10.68,Notstressed
11.5,Notstressed
12.34,Notstressed
13.03,Notstressed
13.48,Notstressed
13.65,Notstressed
13.57,Notstressed
13.21,Notstressed
12.53,Notstressed
11.51,Notstressed
10.19,Notstressed
8.66,Notstressed
7.03,Notstressed
5.35,Notstressed
3.58,Notstressed
1.67,Notstressed
-0.39,Notstressed
-2.5,Notstressed
-4.5,Notstressed
-6.29,Notstressed
-7.87,Notstressed
-9.42,Notstressed
-11.17,Notstressed
-13.39,Notstressed
-16.17,Notstressed
-19.46,Notstressed
-23.01,Notstressed
-26.51,Notstressed
-29.52,Notstressed
-31.59,Notstressed
-32.23,Notstressed
-31.09,Notstressed
-28.04,Notstressed
-23.3,Notstressed
-17.41,Notstressed
-11.08,Notstressed
-5.02,Notstressed
0.27,Notstressed
4.54,Notstressed
7.78,Notstressed
10.09,Notstressed
11.62,Notstressed
12.48,Notstressed
12.76,Notstressed
12.6,Notstressed
12.14,Notstressed
11.6,Notstressed
11.19,Notstressed
11.02,Notstressed
11.16,Notstressed
11.53,Notstressed
12.01,Notstressed
12.45,Notstressed
12.77,Notstressed
12.94,Notstressed
12.97,Notstressed
12.9,Notstressed
12.66,Notstressed
12.18,Notstressed
11.38,Notstressed
10.25,Notstressed
8.9,Notstressed
7.49,Notstressed
6.14,Notstressed
4.82,Notstressed
3.4,Notstressed
1.69,Notstressed
-0.41,Notstressed
-2.8,Notstressed
-5.25,Notstressed
-7.53,Notstressed
-9.51,Notstressed
-11.28,Notstressed
-13.08,Notstressed
-15.18,Notstressed
-17.75,Notstressed
-20.77,Notstressed
-24.05,Notstressed
-27.27,Notstressed
-30,Notstressed
-31.76,Notstressed
-32.14,Notstressed
-30.81,Notstressed
-27.73,Notstressed
-23.14,Notstressed
-17.56,Notstressed
-11.62,Notstressed
-5.9,Notstressed
-0.79,Notstressed
3.54,Notstressed
7.07,Notstressed
9.81,Notstressed
11.78,Notstressed
12.96,Notstressed
13.39,Notstressed
13.18,Notstressed
12.52,Notstressed
11.66,Notstressed
10.88,Notstressed
10.37,Notstressed
10.22,Notstressed
10.42,Notstressed
10.85,Notstressed
11.4,Notstressed
11.96,Notstressed
12.44,Notstressed
12.77,Notstressed
12.85,Notstressed
12.61,Notstressed
11.97,Notstressed
10.92,Notstressed
9.56,Notstressed
8.05,Notstressed
6.57,Notstressed
5.2,Notstressed
3.93,Notstressed
2.63,Notstressed
1.16,Notstressed
-0.59,Notstressed
-2.57,Notstressed
-4.68,Notstressed
-6.76,Notstressed
-8.69,Notstressed
-10.47,Notstressed
-12.26,Notstressed
-14.33,Notstressed
-16.91,Notstressed
-20.11,Notstressed
-23.71,Notstressed
-27.22,Notstressed
-29.93,Notstressed
-31.14,Notstressed
-30.4,Notstressed
-27.68,Notstressed
-23.35,Notstressed
-18.05,Notstressed
-12.44,Notstressed
-7.03,Notstressed
-2.08,Notstressed
2.32,Notstressed
6.14,Notstressed
9.3,Notstressed
11.68,Notstressed
13.17,Notstressed
13.75,Notstressed
13.55,Notstressed
12.84,Notstressed
11.88,Notstressed
10.93,Notstressed
10.15,Notstressed
9.66,Notstressed
9.51,Notstressed
9.73,Notstressed
10.3,Notstressed
11.1,Notstressed
11.94,Notstressed
12.59,Notstressed
12.87,Notstressed
12.69,Notstressed
12.03,Notstressed
10.95,Notstressed
9.47,Notstressed
7.6,Notstressed
5.34,Notstressed
2.71,Notstressed
-0.2,Notstressed
-3.29,Notstressed
-6.4,Notstressed
-9.42,Notstressed
-12.22,Notstressed
-14.71,Notstressed
-16.81,Notstressed
-18.52,Notstressed
-19.91,Notstressed
-21.15,Notstressed
-22.46,Notstressed
-24.01,Notstressed
-25.8,Notstressed
-27.62,Notstressed
-29.03,Notstressed
-29.5,Notstressed
-28.49,Notstressed
-25.69,Notstressed
-21.09,Notstressed
-15.05,Notstressed
-8.22,Notstressed
-1.35,Notstressed
4.91,Notstressed
10.13,Notstressed
14.11,Notstressed
16.83,Notstressed
18.35,Notstressed
18.75,Notstressed
18.17,Notstressed
16.85,Notstressed
15.15,Notstressed
13.49,Notstressed
12.21,Notstressed
11.55,Notstressed
11.49,Notstressed
11.88,Notstressed
12.48,Notstressed
13.05,Notstressed
13.46,Notstressed
13.68,Notstressed
13.76,Notstressed
13.75,Notstressed
13.72,Notstressed
13.64,Notstressed
13.43,Notstressed
12.96,Notstressed
12.1,Notstressed
10.77,Notstressed
8.98,Notstressed
6.86,Notstressed
4.59,Notstressed
2.4,Notstressed
0.4,Notstressed
-1.41,Notstressed
-3.16,Notstressed
-5.04,Notstressed
-7.23,Notstressed
-9.86,Notstressed
-12.96,Notstressed
-16.5,Notstressed
-20.29,Notstressed
-24,Notstressed
-27.1,Notstressed
-28.94,Notstressed
-28.94,Notstressed
-26.79,Notstressed
-22.59,Notstressed
-16.88,Notstressed
-10.42,Notstressed
-3.98,Notstressed
1.9,Notstressed
6.95,Notstressed
11.13,Notstressed
14.45,Notstressed
16.92,Notstressed
18.51,Notstressed
19.19,Notstressed
19.05,Notstressed
18.3,Notstressed
17.26,Notstressed
16.24,Notstressed
15.53,Notstressed
15.25,Notstressed
15.41,Notstressed
15.86,Notstressed
16.44,Notstressed
16.96,Notstressed
17.28,Notstressed
17.34,Notstressed
17.1,Notstressed
16.58,Notstressed
15.81,Notstressed
14.83,Notstressed
13.64,Notstressed
12.2,Notstressed
10.43,Notstressed
8.26,Notstressed
5.64,Notstressed
2.68,Notstressed
-0.45,Notstressed
-3.55,Notstressed
-6.47,Notstressed
-9.23,Notstressed
-11.93,Notstressed
-14.76,Notstressed
-17.85,Notstressed
-21.26,Notstressed
-24.92,Notstressed
-28.63,Notstressed
-32.06,Notstressed
-34.69,Notstressed
-35.95,Notstressed
-35.28,Notstressed
-32.38,Notstressed
-27.41,Notstressed
-20.89,Notstressed
-13.67,Notstressed
-6.56,Notstressed
-0.15,Notstressed
5.28,Notstressed
9.73,Notstressed
13.27,Notstressed
15.95,Notstressed
17.73,Notstressed
18.59,Notstressed
18.61,Notstressed
18.04,Notstressed
17.21,Notstressed
16.45,Notstressed
16,Notstressed
15.95,Notstressed
16.28,Notstressed
16.84,Notstressed
17.48,Notstressed
18.05,Notstressed
18.46,Notstressed
18.64,Notstressed
18.6,Notstressed
18.34,Notstressed
17.83,Notstressed
17.02,Notstressed
15.85,Notstressed
14.22,Notstressed
12.12,Notstressed
9.6,Notstressed
6.79,Notstressed
3.88,Notstressed
1.04,Notstressed
-1.61,Notstressed
-4.08,Notstressed
-6.41,Notstressed
-8.72,Notstressed
-11.11,Notstressed
-13.69,Notstressed
-16.53,Notstressed
-19.67,Notstressed
-23.08,Notstressed
-26.61,Notstressed
-29.85,Notstressed
-32.18,Notstressed
-32.9,Notstressed
-31.44,Notstressed
-27.67,Notstressed
-21.95,Notstressed
-15.04,Notstressed
-7.86,Notstressed
-1.12,Notstressed
4.81,Notstressed
9.85,Notstressed
14.04,Notstressed
17.38,Notstressed
19.78,Notstressed
21.14,Notstressed
21.51,Notstressed
21.13,Notstressed
20.38,Notstressed
19.6,Notstressed
19.03,Notstressed
18.72,Notstressed
18.68,Notstressed
18.86,Notstressed
19.21,Notstressed
19.68,Notstressed
20.15,Notstressed
20.46,Notstressed
20.48,Notstressed
20.11,Notstressed
19.33,Notstressed
18.22,Notstressed
16.83,Notstressed
15.23,Notstressed
13.44,Notstressed
11.5,Notstressed
9.42,Notstressed
7.22,Notstressed
4.94,Notstressed
2.58,Notstressed
0.14,Notstressed
-2.33,Notstressed
-4.8,Notstressed
-7.18,Notstressed
-9.42,Notstressed
-11.55,Notstressed
-13.66,Notstressed
-15.96,Notstressed
-18.62,Notstressed
-21.71,Notstressed
-25.08,Notstressed
-28.29,Notstressed
-30.69,Notstressed
-31.55,Notstressed
-30.36,Notstressed
-26.99,Notstressed
-21.76,Notstressed
-15.33,Notstressed
-8.52,Notstressed
-2.04,Notstressed
3.66,Notstressed
8.37,Notstressed
12.05,Notstressed
14.72,Notstressed
16.41,Notstressed
17.17,Notstressed
17.13,Notstressed
16.54,Notstressed
15.7,Notstressed
14.91,Notstressed
14.33,Notstressed
14.01,Notstressed
13.92,Notstressed
13.99,Notstressed
14.19,Notstressed
14.52,Notstressed
14.96,Notstressed
15.38,Notstressed
15.63,Notstressed
15.57,Notstressed
15.13,Notstressed
14.33,Notstressed
13.26,Notstressed
12,Notstressed
10.57,Notstressed
8.94,Notstressed
7.11,Notstressed
5.08,Notstressed
2.96,Notstressed
0.82,Notstressed
-1.23,Notstressed
-3.18,Notstressed
-5.03,Notstressed
-6.83,Notstressed
-8.6,Notstressed
-10.38,Notstressed
-12.28,Notstressed
-14.43,Notstressed
-16.96,Notstressed
-19.94,Notstressed
-23.27,Notstressed
-26.63,Notstressed
-29.47,Notstressed
-31.14,Notstressed
-31.06,Notstressed
-28.91,Notstressed
-24.75,Notstressed
-19.02,Notstressed
-12.43,Notstressed
-5.72,Notstressed
0.51,Notstressed
5.89,Notstressed
10.29,Notstressed
13.66,Notstressed
15.98,Notstressed
17.23,Notstressed
17.44,Notstressed
16.77,Notstressed
15.57,Notstressed
14.24,Notstressed
13.12,Notstressed
12.42,Notstressed
12.13,Notstressed
12.13,Notstressed
12.32,Notstressed
12.63,Notstressed
13.08,Notstressed
13.63,Notstressed
14.19,Notstressed
14.56,Notstressed
14.55,Notstressed
14.05,Notstressed
13.08,Notstressed
11.76,Notstressed
10.23,Notstressed
8.6,Notstressed
6.9,Notstressed
5.13,Notstressed
3.26,Notstressed
1.3,Notstressed
-0.72,Notstressed
-2.8,Notstressed
-4.92,Notstressed
-7.05,Notstressed
-9.15,Notstressed
-11.18,Notstressed
-13.15,Notstressed
-15.08,Notstressed
-17.09,Notstressed
-19.37,Notstressed
-22.02,Notstressed
-25.04,Notstressed
-28.2,Notstressed
-31.05,Notstressed
-32.94,Notstressed
-33.24,Notstressed
-31.54,Notstressed
-27.79,Notstressed
-22.36,Notstressed
-15.96,Notstressed
-9.43,Notstressed
-3.47,Notstressed
1.5,Notstressed
5.42,Notstressed
8.41,Notstressed
10.66,Notstressed
12.29,Notstressed
13.26,Notstressed
13.54,Notstressed
13.19,Notstressed
12.4,Notstressed
11.54,Notstressed
10.98,Notstressed
10.92,Notstressed
11.36,Notstressed
12.04,Notstressed
12.66,Notstressed
13.01,Notstressed
13.03,Notstressed
12.86,Notstressed
12.7,Notstressed
12.65,Notstressed
12.66,Notstressed
12.54,Notstressed
12.09,Notstressed
11.18,Notstressed
9.84,Notstressed
8.25,Notstressed
6.63,Notstressed
5.11,Notstressed
3.71,Notstressed
2.31,Notstressed
0.77,Notstressed
-1.03,Notstressed
-3.12,Notstressed
-5.42,Notstressed
-7.76,Notstressed
-9.95,Notstressed
-11.86,Notstressed
-13.46,Notstressed
-14.86,Notstressed
-16.31,Notstressed
-18.12,Notstressed
-20.55,Notstressed
-23.65,Notstressed
-27.21,Notstressed
-30.64,Notstressed
-33.17,Notstressed
-34.05,Notstressed
-32.76,Notstressed
-29.24,Notstressed
-23.91,Notstressed
-17.52,Notstressed
-10.91,Notstressed
-4.81,Notstressed
0.37,Notstressed
4.51,Notstressed
7.68,Notstressed
10.02,Notstressed
11.64,Notstressed
12.59,Notstressed
12.95,Notstressed
12.85,Notstressed
12.51,Notstressed
12.19,Notstressed
12.09,Notstressed
12.27,Notstressed
12.66,Notstressed
13.08,Notstressed
13.36,Notstressed
13.45,Notstressed
13.45,Notstressed
13.49,Notstressed
13.7,Notstressed
14.08,Notstressed
14.51,Notstressed
14.74,Notstressed
14.56,Notstressed
13.8,Notstressed
12.42,Notstressed
10.52,Notstressed
8.3,Notstressed
6,Notstressed
3.84,Notstressed
1.96,Notstressed
0.33,Notstressed
-1.14,Notstressed
-2.63,Notstressed
-4.23,Notstressed
-5.97,Notstressed
-7.76,Notstressed
-9.52,Notstressed
-11.22,Notstressed
-12.92,Notstressed
-14.78,Notstressed
-16.96,Notstressed
-19.56,Notstressed
-22.59,Notstressed
-25.93,Notstressed
-29.27,Notstressed
-32.15,Notstressed
-34.03,Notstressed
-34.33,Notstressed
-32.71,Notstressed
-29.12,Notstressed
-23.89,Notstressed
-17.67,Notstressed
-11.19,Notstressed
-5.1,Notstressed
0.21,Notstressed
4.58,Notstressed
8.01,Notstressed
10.49,Notstressed
12.05,Notstressed
12.67,Notstressed
12.47,Notstressed
11.66,Notstressed
10.58,Notstressed
9.61,Notstressed
9.02,Notstressed
8.91,Notstressed
9.18,Notstressed
9.63,Notstressed
10.08,Notstressed
10.46,Notstressed
10.88,Notstressed
11.48,Notstressed
12.35,Notstressed
13.37,Notstressed
14.25,Notstressed
14.62,Notstressed
14.25,Notstressed
13.1,Notstressed
11.43,Notstressed
9.58,Notstressed
7.82,Notstressed
6.25,Notstressed
4.76,Notstressed
3.19,Notstressed
1.44,Notstressed
-0.51,Notstressed
-2.59,Notstressed
-4.72,Notstressed
-6.84,Notstressed
-8.91,Notstressed
-10.92,Notstressed
-12.87,Notstressed
-14.78,Notstressed
-16.77,Notstressed
-19.02,Notstressed
-21.74,Notstressed
-24.94,Notstressed
-28.43,Notstressed
-31.69,Notstressed
-33.99,Notstressed
-34.61,Notstressed
-33.04,Notstressed
-29.23,Notstressed
-23.54,Notstressed
-16.69,Notstressed
-9.55,Notstressed
-2.86,Notstressed
2.85,Notstressed
7.35,Notstressed
10.62,Notstressed
12.77,Notstressed
13.96,Notstressed
14.39,Notstressed
14.26,Notstressed
13.8,Notstressed
13.2,Notstressed
12.61,Notstressed
12.1,Notstressed
11.72,Notstressed
11.49,Notstressed
11.43,Notstressed
11.58,Notstressed
11.94,Notstressed
12.44,Notstressed
12.97,Notstressed
13.38,Notstressed
13.5,Notstressed
13.26,Notstressed
12.64,Notstressed
11.75,Notstressed
10.71,Notstressed
9.63,Notstressed
8.53,Notstressed
7.36,Notstressed
6,Notstressed
4.29,Notstressed
2.19,Notstressed
-0.26,Notstressed
-2.83,Notstressed
-5.29,Notstressed
-7.45,Notstressed
-9.26,Notstressed
-10.85,Notstressed
-12.5,Notstressed
-14.47,Notstressed
-16.94,Notstressed
-19.93,Notstressed
-23.25,Notstressed
-26.53,Notstressed
-29.27,Notstressed
-30.86,Notstressed
-30.74,Notstressed
-28.54,Notstressed
-24.26,Notstressed
-18.32,Notstressed
-11.47,Notstressed
-4.56,Notstressed
1.65,Notstressed
6.72,Notstressed
10.54,Notstressed
13.21,Notstressed
14.89,Notstressed
15.72,Notstressed
15.76,Notstressed
15.09,Notstressed
13.87,Notstressed
12.35,Notstressed
10.84,Notstressed
9.67,Notstressed
9.05,Notstressed
9.03,Notstressed
9.54,Notstressed
10.34,Notstressed
11.2,Notstressed
11.89,Notstressed
12.29,Notstressed
12.39,Notstressed
12.26,Notstressed
11.92,Notstressed
11.39,Notstressed
10.61,Notstressed
9.5,Notstressed
7.98,Notstressed
6.07,Notstressed
3.82,Notstressed
1.37,Notstressed
-1.15,Notstressed
-3.61,Notstressed
-5.94,Notstressed
-8.12,Notstressed
-10.18,Notstressed
-12.23,Notstressed
-14.4,Notstressed
-16.86,Notstressed
-19.72,Notstressed
-22.95,Notstressed
-26.25,Notstressed
-29.12,Notstressed
-30.87,Notstressed
-30.87,Notstressed
-28.72,Notstressed
-24.42,Notstressed
-18.41,Notstressed
-11.4,Notstressed
-4.2,Notstressed
2.55,Notstressed
8.47,Notstressed
13.42,Notstressed
17.37,Notstressed
20.29,Notstressed
22.11,Notstressed
22.77,Notstressed
22.33,Notstressed
21.04,Notstressed
19.28,Notstressed
17.45,Notstressed
15.9,Notstressed
14.78,Notstressed
14.11,Notstressed
13.82,Notstressed
13.85,Notstressed
14.14,Notstressed
14.68,Notstressed
15.41,Notstressed
16.21,Notstressed
16.88,Notstressed
17.18,Notstressed
16.89,Notstressed
15.93,Notstressed
14.38,Notstressed
12.55,Notstressed
10.88,Notstressed
9.86,Notstressed
9.86,Notstressed
10.93,Notstressed
12.81,Notstressed
14.92,Notstressed
16.55,Notstressed
17.03,Notstressed
15.92,Notstressed
13.09,Notstressed
8.76,Notstressed
3.53,Notstressed
-1.68,Notstressed
-5.75,Notstressed
-7.52,Notstressed
-6.14,Notstressed
-1.32,Notstressed
6.47,Notstressed
16.11,Notstressed
26.16,Notstressed
35.27,Notstressed
42.62,Notstressed
47.98,Notstressed
51.59,Notstressed
53.89,Notstressed
55.21,Notstressed
55.64,Notstressed
55.1,Notstressed
53.51,Notstressed
50.95,Notstressed
47.7,Notstressed
44.1,Notstressed
40.42,Notstressed
36.76,Notstressed
33,Notstressed
28.88,Notstressed
24.16,Notstressed
18.79,Notstressed
12.96,Notstressed
7.06,Notstressed
1.53,Notstressed
-3.4,Notstressed
-7.77,Notstressed
-11.93,Notstressed
-16.32,Notstressed
-21.23,Notstressed
-26.66,Notstressed
-32.27,Notstressed
-37.58,Notstressed
-42.15,Notstressed
-45.79,Notstressed
-48.6,Notstressed
-50.87,Notstressed
-52.94,Notstressed
-55.05,Notstressed
-57.33,Notstressed
-59.71,Notstressed
-62.01,Notstressed
-63.89,Notstressed
-64.91,Notstressed
-64.58,Notstressed
-62.5,Notstressed
-58.48,Notstressed
-52.64,Notstressed
-45.4,Notstressed
-37.41,Notstressed
-29.41,Notstressed
-22.06,Notstressed
-15.85,Notstressed
-11.06,Notstressed
-7.79,Notstressed
-6.02,Notstressed
-5.59,Notstressed
-6.29,Notstressed
-7.76,Notstressed
-9.58,Notstressed
-11.32,Notstressed
-12.61,Notstressed
-13.27,Notstressed
-13.29,Notstressed
-12.8,Notstressed
-12.06,Notstressed
-11.3,Notstressed
-10.72,Notstressed
-10.47,Notstressed
-10.66,Notstressed
-11.32,Notstressed
-12.49,Notstressed
-14.14,Notstressed
-16.19,Notstressed
-18.53,Notstressed
-20.95,Notstressed
-23.27,Notstressed
-25.36,Notstressed
-27.25,Notstressed
-29.14,Notstressed
-31.37,Notstressed
-34.33,Notstressed
-38.26,Notstressed
-43.17,Notstressed
-48.65,Notstressed
-53.94,Notstressed
-58.05,Notstressed
-60.05,Notstressed
-59.34,Notstressed
-55.91,Notstressed
-50.29,Notstressed
-43.44,Notstressed
-36.38,Notstressed
-29.94,Notstressed
-24.51,Notstressed
-20.14,Notstressed
-16.61,Notstressed
-13.63,Notstressed
-10.97,Notstressed
-8.43,Notstressed
-5.79,Notstressed
-2.75,Notstressed
1.01,Notstressed
5.8,Notstressed
11.73,Notstressed
18.66,Notstressed
26.2,Notstressed
33.78,Notstressed
40.81,Notstressed
46.87,Notstressed
51.71,Notstressed
55.3,Notstressed
57.66,Notstressed
58.81,Notstressed
58.72,Notstressed
57.31,Notstressed
54.58,Notstressed
50.71,Notstressed
46.01,Notstressed
40.92,Notstressed
35.87,Notstressed
31.19,Notstressed
26.97,Notstressed
23.06,Notstressed
19.16,Notstressed
14.87,Notstressed
9.89,Notstressed
4.15,Notstressed
-2.09,Notstressed
-8.2,Notstressed
-13.32,Notstressed
-16.56,Notstressed
-17.28,Notstressed
-15.26,Notstressed
-10.81,Notstressed
-4.66,Notstressed
2.27,Notstressed
9.11,Notstressed
15.25,Notstressed
20.38,Notstressed
24.43,Notstressed
27.43,Notstressed
29.4,Notstressed
30.32,Notstressed
30.16,Notstressed
28.95,Notstressed
26.9,Notstressed
24.32,Notstressed
21.58,Notstressed
19.01,Notstressed
16.81,Notstressed
15.07,Notstressed
13.75,Notstressed
12.85,Notstressed
12.39,Notstressed
12.47,Notstressed
13.15,Notstressed
14.4,Notstressed
15.99,Notstressed
17.51,Notstressed
18.49,Notstressed
18.55,Notstressed
17.55,Notstressed
15.65,Notstressed
13.25,Notstressed
10.84,Notstressed
8.79,Notstressed
7.19,Notstressed
5.81,Notstressed
4.23,Notstressed
1.99,Notstressed
-1.18,Notstressed
-5.2,Notstressed
-9.63,Notstressed
-13.7,Notstressed
-16.49,Notstressed
-17.25,Notstressed
-15.6,Notstressed
-11.69,Notstressed
-6.21,Notstressed
-0.2,Notstressed
5.27,Notstressed
9.32,Notstressed
11.45,Notstressed
11.59,Notstressed
9.97,Notstressed
6.95,Notstressed
2.92,Notstressed
-1.73,Notstressed
-6.59,Notstressed
-11.23,Notstressed
-15.21,Notstressed
-18.17,Notstressed
-19.92,Notstressed
-20.53,Notstressed
-20.27,Notstressed
-19.55,Notstressed
-18.68,Notstressed
-17.82,Notstressed
-16.9,Notstressed
-15.75,Notstressed
-14.21,Notstressed
-12.28,Notstressed
-10.11,Notstressed
-7.92,Notstressed
-5.87,Notstressed
-4.01,Notstressed
-2.28,Notstressed
-0.52,Notstressed
1.34,Notstressed
3.25,Notstressed
5.05,Notstressed
6.42,Notstressed
7.07,Notstressed
6.78,Notstressed
5.54,Notstressed
3.6,Notstressed
1.44,Notstressed
-0.31,Notstressed
-1.11,Notstressed
-0.64,Notstressed
1.04,Notstressed
3.53,Notstressed
